id,score
0,0.846947118145018
1,0.44060115829905255
2,0.0510948819163639
3,0.07065177350761986
4,0.3176391171684248
5,0.020449375817833744
6,0.013481197652745063
7,0.39221744620919485
8,0.008230878048571526
9,0.04776372870174694
10,0.19245078905374502
11,0.8429557221021746
12,0.8280599816414466
13,0.6109420107353265
14,0.058179481749078964
15,0.8402014815170518
16,0.3678151586376955
17,0.46401286356350163
18,0.8072899789849923
19,0.34544941124531997
20,0.031771046138921885
21,0.005703246741873455
22,0.009492936343333383
23,0.4943267184928751
24,0.15209225323415315
25,0.010295708663004072
26,0.020601180830969387
27,0.6713264005068205
28,0.7982913152984159
29,0.012168830027039033
30,0.0408538750207064
31,0.31039461245159566
32,0.7816014903606119
33,0.15426849384994998
34,0.8527415587192998
35,0.05326104532258125
36,0.008368298056759418
37,0.1993926503269368
38,0.3269691376474187
39,0.007647788516556551
40,0.8527415587192998
41,0.8481163974834383
42,0.3923267152953928
43,0.23953981965111218
44,0.08789890977038847
45,0.2841453626365643
46,0.8402014815170518
47,0.37900761452612025
48,0.011048480521627727
49,0.26123209452002244
50,0.2907668407724836
51,0.7806759534791924
52,0.013108200619611656
53,0.443716955953486
54,0.05594261268625402
55,0.292333323486873
56,0.49944972594653164
57,0.12313143737196143
58,0.010127814822759372
59,0.007668332224941326
60,0.007943425422771062
61,0.32902605319436995
62,0.2043292478566788
63,0.25382341859189395
64,0.012701233017783413
65,0.04120885378160132
66,0.024402124248778925
67,0.3529310209946322
68,0.012897931893012964
69,0.4235852161266092
70,0.26950565949283833
71,0.008980890902874225
72,0.2511975253021215
73,0.3328517138800121
74,0.4643360435078119
75,0.5617591260772895
76,0.36599335232885527
77,0.2907668407724836
78,0.3849858392277776
79,0.26015419530850564
80,0.5276739067609664
81,0.05373317969653334
82,0.0074425977018601095
83,0.4967870801252999
84,0.2907668407724836
85,0.7290883468465875
86,0.24364738227936744
87,0.03776834256010142
88,0.2619496987467471
89,0.7808590176845432
90,0.29115028865050524
91,0.2622264509520224
92,0.27715919676468315
93,0.318765682961261
94,0.013612940884877776
95,0.16498190544581487
96,0.07768301772480252
97,0.292333323486873
98,0.01967946753213302
99,0.3938498859182098
100,0.033048880133437535
101,0.5537329253982254
102,0.8711556263715934
103,0.38487947878424655
104,0.8160423074144044
105,0.020270901920173605
106,0.39389244439834264
107,0.4068120422000278
108,0.3704098072782531
109,0.050985142831146205
110,0.3165530980136182
111,0.012398453427275446
112,0.008724963874548287
113,0.417952024199554
114,0.39767560400445356
115,0.28520094019936226
116,0.09453080261812234
117,0.49178838970079064
118,0.3378958828060379
119,0.5537329253982254
120,0.4794155838181398
121,0.1805946866335927
122,0.3378958828060379
123,0.06480834675737167
124,0.3040603013818584
125,0.8451522169381173
126,0.02232853350798907
127,0.5454092620790394
128,0.045082635454787356
129,0.7816014903606119
130,0.04400859135253784
131,0.011810308430841798
132,0.388456873763726
133,0.846947118145018
134,0.443716955953486
135,0.41593348400544
136,0.49739302590107193
137,0.3328517138800121
138,0.02368668809812321
139,0.2740233067127191
140,0.1791798748266712
141,0.019085844697574475
142,0.01323919416471959
143,0.01655465639161048
144,0.005703246741873455
145,0.007720407415351963
146,0.2481529166092235
147,0.7982913152984159
148,0.4643360435078119
149,0.008576923423478093
150,0.1287643738486838
151,0.8527415587192998
152,0.41447405853055114
153,0.14097977980411847
154,0.046990417861959524
155,0.3663593734212609
156,0.09405443695883589
157,0.838490849122738
158,0.11578536747972076
159,0.29115028865050524
160,0.47708517506617665
161,0.41447405853055114
162,0.15091903619995256
163,0.01683399974810888
164,0.06216771279000834
165,0.1993926503269368
166,0.026580728577882743
167,0.012342433114558531
168,0.3096040141609974
169,0.040857871296982345
170,0.01471270750100258
171,0.01652765235061487
172,0.2817177016936575
173,0.013481197652745063
174,0.46689498876238567
175,0.023032701179506766
176,0.02557869038344224
177,0.1396875793720434
178,0.35384670972762566
179,0.669343076494838
180,0.1287643738486838
181,0.8646347244173629
182,0.627994561237697
183,0.2907668407724836
184,0.39526510245989444
185,0.2517538935701446
186,0.29115028865050524
187,0.019362532928305084
188,0.2817177016936575
189,0.33734920295306353
190,0.2719205345725976
191,0.82688211380478
192,0.47003443850861293
193,0.29499070776101977
194,0.7949609362826464
195,0.44095644355340197
196,0.526879711288024
197,0.03498748152700106
198,0.0076626381298730605
199,0.03776834256010142
200,0.009492936343333383
201,0.45767361450265054
202,0.02453086617944124
203,0.1514667072171804
204,0.5537329253982254
205,0.29646493254975725
206,0.4708117035209342
207,0.7803188106220496
208,0.010284248252867244
209,0.2211842663684425
210,0.4069099193348734
211,0.1048105625263936
212,0.007145707350565915
213,0.10122048964707929
214,0.21347050296624792
215,0.7803188106220496
216,0.07902526657727864
217,0.03327981911932785
218,0.011687257804092056
219,0.5238639732684565
