id,score
0,1.0
1,0.7
2,0.3
3,0.1
4,0.4
5,0.4
6,0.8
7,0.8
8,0.0
9,0.3
10,0.6
11,1.0
12,1.0
13,0.7
14,0.0
15,1.0
16,0.8
17,1.0
18,1.0
19,0.7
20,0.3
21,0.0
22,0.0
23,1.0
24,0.1
25,0.0
26,0.6
27,0.9
28,1.0
29,0.0
30,0.0
31,0.5
32,1.0
33,0.2
34,1.0
35,0.0
36,0.0
37,0.4
38,1.0
39,0.0
40,1.0
41,1.0
42,0.6
43,0.3
44,0.1
45,0.5
46,1.0
47,0.5
48,0.0
49,0.5
50,0.5
51,1.0
52,0.0
53,0.5
54,0.0
55,0.1
56,0.9
57,0.5
58,0.0
59,0.0
60,0.0
61,0.9
62,0.2
63,0.9
64,0.0
65,0.0
66,0.0
67,0.5
68,0.0
69,0.5
70,0.3
71,0.0
72,0.4
73,0.3
74,0.6
75,0.6
76,0.5
77,0.5
78,1.0
79,0.3
80,0.9
81,0.5
82,0.0
83,0.8
84,0.5
85,1.0
86,0.2
87,0.0
88,0.7
89,1.0
90,0.5
91,0.2
92,0.3
93,0.8
94,0.3
95,0.4
96,0.1
97,0.1
98,0.0
99,0.5
100,0.0
101,0.8
102,1.0
103,0.5
104,1.0
105,0.4
106,0.8
107,0.8
108,0.9
109,0.3
110,0.6
111,1.0
112,0.0
113,0.7
114,0.8
115,0.3
116,0.0
117,0.7
118,0.5
119,0.8
120,0.9
121,0.5
122,0.5
123,0.0
124,0.3
125,1.0
126,0.0
127,0.6
128,0.0
129,1.0
130,0.4
131,0.0
132,0.8
133,1.0
134,0.5
135,0.4
136,0.9
137,0.3
138,0.0
139,0.4
140,0.7
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.9
147,1.0
148,0.6
149,0.0
150,0.2
151,1.0
152,0.5
153,0.3
154,0.9
155,0.6
156,0.1
157,1.0
158,0.0
159,0.5
160,1.0
161,0.5
162,0.1
163,0.0
164,0.0
165,0.4
166,0.0
167,0.0
168,0.5
169,0.0
170,0.0
171,0.0
172,0.5
173,0.8
174,1.0
175,0.0
176,0.4
177,0.3
178,0.5
179,0.8
180,0.2
181,1.0
182,0.8
183,0.5
184,0.8
185,0.1
186,0.5
187,0.8
188,0.5
189,0.8
190,1.0
191,1.0
192,0.4
193,0.8
194,0.7
195,0.6
196,0.9
197,0.0
198,0.0
199,0.0
200,0.0
201,0.5
202,0.0
203,0.0
204,0.8
205,0.3
206,0.7
207,1.0
208,0.2
209,0.5
210,0.7
211,0.2
212,0.0
213,0.2
214,0.4
215,1.0
216,0.2
217,0.1
218,0.0
219,1.0
220,0.0
221,0.1
222,0.8
223,0.5
224,0.0
225,0.0
226,0.6
227,0.0
228,0.9
229,1.0
230,0.0
231,0.0
232,0.3
233,0.2
234,0.1
235,1.0
236,0.4
237,0.5
238,0.9
239,0.0
240,0.2
241,0.0
242,0.9
243,0.0
244,1.0
245,0.9
246,0.5
247,0.0
248,0.0
249,0.2
250,0.5
251,0.0
252,1.0
253,1.0
254,0.0
255,0.0
256,1.0
257,0.2
258,0.1
259,0.8
260,0.8
261,0.0
262,1.0
263,0.0
264,0.5
265,0.0
266,0.0
267,0.9
268,0.3
269,1.0
270,1.0
271,1.0
272,0.4
273,0.5
274,1.0
275,0.5
276,0.4
277,0.4
278,0.0
279,0.0
280,0.0
281,0.7
282,0.7
283,0.3
284,0.5
285,0.2
286,0.0
287,0.5
288,0.4
289,0.0
290,0.2
291,0.8
292,0.5
293,0.6
294,0.0
295,0.2
296,0.1
297,1.0
298,0.0
299,1.0
300,0.0
301,0.0
302,0.0
303,0.0
304,1.0
305,0.1
306,0.6
307,0.2
308,0.0
309,0.0
310,1.0
311,1.0
312,1.0
313,0.2
314,0.8
315,0.9
316,0.4
317,0.2
318,0.6
319,0.6
320,0.7
321,0.8
322,0.1
323,0.5
324,1.0
325,1.0
326,0.2
327,0.1
328,0.7
329,0.1
330,0.1
331,0.0
332,0.7
333,0.2
334,0.1
335,0.0
336,0.0
337,0.8
338,0.0
339,0.0
340,0.7
341,0.5
342,0.6
343,0.0
344,0.0
345,0.8
346,0.0
347,0.6
348,1.0
349,1.0
350,0.6
351,0.0
352,1.0
353,0.0
354,0.1
355,0.3
356,0.0
357,0.5
358,1.0
359,0.0
360,0.5
361,0.7
362,0.6
363,0.4
364,0.3
365,0.0
366,0.9
367,0.5
368,0.6
369,1.0
370,0.7
371,1.0
372,0.4
373,1.0
374,1.0
375,0.0
376,0.0
377,0.4
378,0.6
379,0.7
380,0.0
381,0.4
382,0.2
383,0.2
384,0.3
385,1.0
386,0.0
387,0.0
388,0.1
389,1.0
390,0.0
391,0.7
392,0.0
393,0.0
394,0.2
395,1.0
396,0.3
397,0.3
398,0.1
399,0.2
400,1.0
401,1.0
402,0.5
403,0.5
404,0.7
405,0.2
406,0.8
407,1.0
408,0.9
409,0.0
410,0.0
411,0.4
412,1.0
413,0.4
414,0.2
415,0.5
416,0.7
417,0.9
418,0.0
419,1.0
420,0.0
421,0.6
422,1.0
423,0.8
424,0.7
425,0.8
426,0.0
427,0.7
428,0.9
429,0.5
430,0.4
431,0.8
432,0.0
433,0.4
434,0.8
435,0.1
436,0.7
437,1.0
438,0.7
439,0.3
440,1.0
441,0.3
442,0.6
443,1.0
444,0.0
445,0.9
446,0.5
447,0.0
448,1.0
449,0.4
450,0.8
451,0.5
452,0.1
453,1.0
454,0.1
455,0.4
456,1.0
457,0.7
458,0.5
459,0.5
460,0.2
461,0.5
462,0.3
463,0.5
464,0.1
465,0.5
466,0.0
467,0.4
468,1.0
469,0.9
470,0.0
471,0.0
472,0.5
473,0.8
474,0.3
475,0.6
476,0.8
477,0.0
478,1.0
479,0.6
480,0.0
481,0.5
482,0.9
483,0.0
484,0.0
485,0.0
486,1.0
487,0.9
488,0.1
489,0.5
490,0.3
491,0.5
492,0.0
493,0.1
494,0.5
495,0.1
496,0.5
497,0.1
498,0.4
499,0.5
500,0.4
501,0.0
502,0.2
503,1.0
504,0.5
505,0.0
506,0.4
507,0.8
508,0.7
509,0.0
510,0.1
511,0.0
512,0.5
513,0.0
514,0.1
515,0.2
516,0.5
517,0.2
518,0.0
519,0.0
520,0.5
521,0.2
522,0.0
523,0.7
524,0.5
525,0.9
526,0.4
527,0.0
528,0.3
529,1.0
530,0.1
531,1.0
532,0.8
533,0.4
534,0.1
535,0.1
536,0.6
537,1.0
538,0.5
539,0.0
540,1.0
541,1.0
542,0.5
543,0.4
544,0.4
545,0.0
546,0.9
547,0.5
548,0.1
549,0.6
550,0.4
551,1.0
552,1.0
553,0.6
554,1.0
555,0.0
556,0.8
557,0.1
558,0.5
559,1.0
560,0.4
561,0.4
562,1.0
563,0.0
564,0.5
565,0.0
566,0.3
567,0.2
568,0.8
569,0.1
570,0.3
571,1.0
572,0.4
573,1.0
574,0.2
575,1.0
576,0.4
577,0.0
578,0.4
579,0.0
580,0.0
581,0.0
582,0.0
583,0.7
584,0.0
585,0.9
586,0.2
587,1.0
588,0.4
589,0.6
590,1.0
591,0.7
592,1.0
593,0.4
594,0.9
595,0.7
596,0.0
597,0.7
598,0.0
599,0.6
600,0.7
601,0.5
602,0.9
603,0.0
604,0.3
605,0.2
